price_basis,provinsi,year,quarter,period,sector_code,sector_name,value_billion_idr
ADHK,Kalimantan Barat,2021,Q3,2021Q3,L,Real Estate,993.16
ADHK,Kalimantan Barat,2021,Q3,2021Q3,MN,Jasa Perusahaan,147.95
ADHK,Kalimantan Barat,2021,Q3,2021Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1677.24
ADHK,Kalimantan Barat,2021,Q3,2021Q3,P,Jasa Pendidikan,1393.18
ADHK,Kalimantan Barat,2021,Q3,2021Q3,PDRB,Produk Domestik Regional Bruto,35045.68
ADHK,Kalimantan Barat,2021,Q3,2021Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,868.14
ADHK,Kalimantan Barat,2021,Q3,2021Q3,RSTU,Jasa Lainnya,267.61
ADHK,Kalimantan Barat,2021,Q4,2021Q4,A,"Pertanian, Kehutanan dan Perikanan",7756.41
ADHK,Kalimantan Barat,2021,Q4,2021Q4,B,Pertambangan dan Penggalian,2793.47
ADHK,Kalimantan Barat,2021,Q4,2021Q4,C,Industri Pengolahan,5601.79
ADHK,Kalimantan Barat,2021,Q4,2021Q4,D,Pengadaan Listrik dan Gas,46.34
ADHK,Kalimantan Barat,2021,Q4,2021Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",55.39
ADHK,Kalimantan Barat,2021,Q4,2021Q4,F,Konstruksi,4178.26
ADHK,Kalimantan Barat,2021,Q4,2021Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5096.6
ADHK,Kalimantan Barat,2021,Q4,2021Q4,H,Transportasi dan Pergudangan,1175.08
ADHK,Kalimantan Barat,2021,Q4,2021Q4,I,Penyediaan Akomodasi dan Makan Minum,785.27
ADHK,Kalimantan Barat,2021,Q4,2021Q4,J,Informasi dan Komunikasi,2098.6
ADHK,Kalimantan Barat,2021,Q4,2021Q4,K,Jasa Keuangan dan Asuransi,1304.24
ADHK,Kalimantan Barat,2021,Q4,2021Q4,L,Real Estate,1040.34
ADHK,Kalimantan Barat,2021,Q4,2021Q4,MN,Jasa Perusahaan,171.24
ADHK,Kalimantan Barat,2021,Q4,2021Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1686.63
ADHK,Kalimantan Barat,2021,Q4,2021Q4,P,Jasa Pendidikan,1170.26
ADHK,Kalimantan Barat,2021,Q4,2021Q4,PDRB,Produk Domestik Regional Bruto,36199.48
ADHK,Kalimantan Barat,2021,Q4,2021Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,870.31
ADHK,Kalimantan Barat,2021,Q4,2021Q4,RSTU,Jasa Lainnya,369.25
ADHK,Kalimantan Barat,2022,Q1,2022Q1,A,"Pertanian, Kehutanan dan Perikanan",8838.5
ADHK,Kalimantan Barat,2022,Q1,2022Q1,B,Pertambangan dan Penggalian,2428.96
ADHK,Kalimantan Barat,2022,Q1,2022Q1,C,Industri Pengolahan,5605.27
ADHK,Kalimantan Barat,2022,Q1,2022Q1,D,Pengadaan Listrik dan Gas,38.13
ADHK,Kalimantan Barat,2022,Q1,2022Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",56.26
ADHK,Kalimantan Barat,2022,Q1,2022Q1,F,Konstruksi,3571.89
ADHK,Kalimantan Barat,2022,Q1,2022Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5023.06
ADHK,Kalimantan Barat,2022,Q1,2022Q1,H,Transportasi dan Pergudangan,1207.59
ADHK,Kalimantan Barat,2022,Q1,2022Q1,I,Penyediaan Akomodasi dan Makan Minum,757.31
ADHK,Kalimantan Barat,2022,Q1,2022Q1,J,Informasi dan Komunikasi,2117.69
ADHK,Kalimantan Barat,2022,Q1,2022Q1,K,Jasa Keuangan dan Asuransi,1362.07
ADHK,Kalimantan Barat,2022,Q1,2022Q1,L,Real Estate,954.32
ADHK,Kalimantan Barat,2022,Q1,2022Q1,MN,Jasa Perusahaan,165.05
ADHK,Kalimantan Barat,2022,Q1,2022Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1474.42
ADHK,Kalimantan Barat,2022,Q1,2022Q1,P,Jasa Pendidikan,1265.76
ADHK,Kalimantan Barat,2022,Q1,2022Q1,PDRB,Produk Domestik Regional Bruto,36110.05
ADHK,Kalimantan Barat,2022,Q1,2022Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,872.49
ADHK,Kalimantan Barat,2022,Q1,2022Q1,RSTU,Jasa Lainnya,371.28
ADHK,Kalimantan Barat,2022,Q2,2022Q2,A,"Pertanian, Kehutanan dan Perikanan",8328.66
ADHK,Kalimantan Barat,2022,Q2,2022Q2,B,Pertambangan dan Penggalian,1979.16
ADHK,Kalimantan Barat,2022,Q2,2022Q2,C,Industri Pengolahan,5810.01
ADHK,Kalimantan Barat,2022,Q2,2022Q2,D,Pengadaan Listrik dan Gas,40.12
ADHK,Kalimantan Barat,2022,Q2,2022Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",59.56
ADHK,Kalimantan Barat,2022,Q2,2022Q2,F,Konstruksi,3570.1
ADHK,Kalimantan Barat,2022,Q2,2022Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5838.32
ADHK,Kalimantan Barat,2022,Q2,2022Q2,H,Transportasi dan Pergudangan,1495.22
ADHK,Kalimantan Barat,2022,Q2,2022Q2,I,Penyediaan Akomodasi dan Makan Minum,780.78
ADHK,Kalimantan Barat,2022,Q2,2022Q2,J,Informasi dan Komunikasi,2205.73
ADHK,Kalimantan Barat,2022,Q2,2022Q2,K,Jasa Keuangan dan Asuransi,1246.01
ADHK,Kalimantan Barat,2022,Q2,2022Q2,L,Real Estate,966.72
ADHK,Kalimantan Barat,2022,Q2,2022Q2,MN,Jasa Perusahaan,170.4
ADHK,Kalimantan Barat,2022,Q2,2022Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1765.76
ADHK,Kalimantan Barat,2022,Q2,2022Q2,P,Jasa Pendidikan,1325.61
ADHK,Kalimantan Barat,2022,Q2,2022Q2,PDRB,Produk Domestik Regional Bruto,36912.53
ADHK,Kalimantan Barat,2022,Q2,2022Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,951.98
ADHK,Kalimantan Barat,2022,Q2,2022Q2,RSTU,Jasa Lainnya,378.41
ADHK,Kalimantan Barat,2022,Q3,2022Q3,A,"Pertanian, Kehutanan dan Perikanan",8662.82
ADHK,Kalimantan Barat,2022,Q3,2022Q3,B,Pertambangan dan Penggalian,1940.36
ADHK,Kalimantan Barat,2022,Q3,2022Q3,C,Industri Pengolahan,6089.94
ADHK,Kalimantan Barat,2022,Q3,2022Q3,D,Pengadaan Listrik dan Gas,40.01
ADHK,Kalimantan Barat,2022,Q3,2022Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",58.58
ADHK,Kalimantan Barat,2022,Q3,2022Q3,F,Konstruksi,3634.74
ADHK,Kalimantan Barat,2022,Q3,2022Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5427.16
ADHK,Kalimantan Barat,2022,Q3,2022Q3,H,Transportasi dan Pergudangan,1458.85
ADHK,Kalimantan Barat,2022,Q3,2022Q3,I,Penyediaan Akomodasi dan Makan Minum,794.96
ADHK,Kalimantan Barat,2022,Q3,2022Q3,J,Informasi dan Komunikasi,2209.17
ADHK,Kalimantan Barat,2022,Q3,2022Q3,K,Jasa Keuangan dan Asuransi,1333.52
ADHK,Kalimantan Barat,2022,Q3,2022Q3,L,Real Estate,964.43
ADHK,Kalimantan Barat,2022,Q3,2022Q3,MN,Jasa Perusahaan,171.23
ADHK,Kalimantan Barat,2022,Q3,2022Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1762.54
ADHK,Kalimantan Barat,2022,Q3,2022Q3,P,Jasa Pendidikan,1479.41
ADHK,Kalimantan Barat,2022,Q3,2022Q3,PDRB,Produk Domestik Regional Bruto,37335.06
ADHK,Kalimantan Barat,2022,Q3,2022Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,962.64
ADHK,Kalimantan Barat,2022,Q3,2022Q3,RSTU,Jasa Lainnya,344.71
ADHK,Kalimantan Barat,2022,Q4,2022Q4,A,"Pertanian, Kehutanan dan Perikanan",8717.59
ADHK,Kalimantan Barat,2022,Q4,2022Q4,B,Pertambangan dan Penggalian,1985.4
ADHK,Kalimantan Barat,2022,Q4,2022Q4,C,Industri Pengolahan,6143.95
ADHK,Kalimantan Barat,2022,Q4,2022Q4,D,Pengadaan Listrik dan Gas,48.28
ADHK,Kalimantan Barat,2022,Q4,2022Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",59.73
ADHK,Kalimantan Barat,2022,Q4,2022Q4,F,Konstruksi,4300.29
ADHK,Kalimantan Barat,2022,Q4,2022Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5372.98
ADHK,Kalimantan Barat,2022,Q4,2022Q4,H,Transportasi dan Pergudangan,1344.73
ADHK,Kalimantan Barat,2022,Q4,2022Q4,I,Penyediaan Akomodasi dan Makan Minum,814.0
ADHK,Kalimantan Barat,2022,Q4,2022Q4,J,Informasi dan Komunikasi,2317.34
ADHK,Kalimantan Barat,2022,Q4,2022Q4,K,Jasa Keuangan dan Asuransi,1334.78
ADHK,Kalimantan Barat,2022,Q4,2022Q4,L,Real Estate,1091.21
ADHK,Kalimantan Barat,2022,Q4,2022Q4,MN,Jasa Perusahaan,172.32
ADHK,Kalimantan Barat,2022,Q4,2022Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1684.2
ADHK,Kalimantan Barat,2022,Q4,2022Q4,P,Jasa Pendidikan,1337.98
ADHK,Kalimantan Barat,2022,Q4,2022Q4,PDRB,Produk Domestik Regional Bruto,38011.3
ADHK,Kalimantan Barat,2022,Q4,2022Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,885.84
ADHK,Kalimantan Barat,2022,Q4,2022Q4,RSTU,Jasa Lainnya,400.68
ADHK,Kalimantan Barat,2023,Q1,2023Q1,A,"Pertanian, Kehutanan dan Perikanan",9076.2
ADHK,Kalimantan Barat,2023,Q1,2023Q1,B,Pertambangan dan Penggalian,1835.41
ADHK,Kalimantan Barat,2023,Q1,2023Q1,C,Industri Pengolahan,5849.68
ADHK,Kalimantan Barat,2023,Q1,2023Q1,D,Pengadaan Listrik dan Gas,48.65
ADHK,Kalimantan Barat,2023,Q1,2023Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",60.07
ADHK,Kalimantan Barat,2023,Q1,2023Q1,F,Konstruksi,3714.37
ADHK,Kalimantan Barat,2023,Q1,2023Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5616.72
ADHK,Kalimantan Barat,2023,Q1,2023Q1,H,Transportasi dan Pergudangan,1296.4
ADHK,Kalimantan Barat,2023,Q1,2023Q1,I,Penyediaan Akomodasi dan Makan Minum,818.59
ADHK,Kalimantan Barat,2023,Q1,2023Q1,J,Informasi dan Komunikasi,2367.57
ADHK,Kalimantan Barat,2023,Q1,2023Q1,K,Jasa Keuangan dan Asuransi,1403.86
ADHK,Kalimantan Barat,2023,Q1,2023Q1,L,Real Estate,1120.13
ADHK,Kalimantan Barat,2023,Q1,2023Q1,MN,Jasa Perusahaan,167.36
ADHK,Kalimantan Barat,2023,Q1,2023Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1678.31
ADHK,Kalimantan Barat,2023,Q1,2023Q1,P,Jasa Pendidikan,1342.66
ADHK,Kalimantan Barat,2023,Q1,2023Q1,PDRB,Produk Domestik Regional Bruto,37788.38
ADHK,Kalimantan Barat,2023,Q1,2023Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,978.47
ADHK,Kalimantan Barat,2023,Q1,2023Q1,RSTU,Jasa Lainnya,413.94
ADHK,Kalimantan Barat,2023,Q2,2023Q2,A,"Pertanian, Kehutanan dan Perikanan",8339.89
ADHK,Kalimantan Barat,2023,Q2,2023Q2,B,Pertambangan dan Penggalian,1745.4
ADHK,Kalimantan Barat,2023,Q2,2023Q2,C,Industri Pengolahan,5965.08
ADHK,Kalimantan Barat,2023,Q2,2023Q2,D,Pengadaan Listrik dan Gas,48.76
ADHK,Kalimantan Barat,2023,Q2,2023Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",60.82
ADHK,Kalimantan Barat,2023,Q2,2023Q2,F,Konstruksi,3818.52
ADHK,Kalimantan Barat,2023,Q2,2023Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5973.21
ADHK,Kalimantan Barat,2023,Q2,2023Q2,H,Transportasi dan Pergudangan,1555.72
ADHK,Kalimantan Barat,2023,Q2,2023Q2,I,Penyediaan Akomodasi dan Makan Minum,837.52
ADHK,Kalimantan Barat,2023,Q2,2023Q2,J,Informasi dan Komunikasi,2447.68
ADHK,Kalimantan Barat,2023,Q2,2023Q2,K,Jasa Keuangan dan Asuransi,1390.7
ADHK,Kalimantan Barat,2023,Q2,2023Q2,L,Real Estate,1120.47
ADHK,Kalimantan Barat,2023,Q2,2023Q2,MN,Jasa Perusahaan,196.23
ADHK,Kalimantan Barat,2023,Q2,2023Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1868.79
ADHK,Kalimantan Barat,2023,Q2,2023Q2,P,Jasa Pendidikan,1507.41
ADHK,Kalimantan Barat,2023,Q2,2023Q2,PDRB,Produk Domestik Regional Bruto,38387.99
ADHK,Kalimantan Barat,2023,Q2,2023Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,1095.8
ADHK,Kalimantan Barat,2023,Q2,2023Q2,RSTU,Jasa Lainnya,416.01
ADHK,Kalimantan Barat,2023,Q3,2023Q3,A,"Pertanian, Kehutanan dan Perikanan",8681.01
ADHK,Kalimantan Barat,2023,Q3,2023Q3,B,Pertambangan dan Penggalian,1727.99
ADHK,Kalimantan Barat,2023,Q3,2023Q3,C,Industri Pengolahan,5980.19
ADHK,Kalimantan Barat,2023,Q3,2023Q3,D,Pengadaan Listrik dan Gas,49.67
ADHK,Kalimantan Barat,2023,Q3,2023Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",63.21
ADHK,Kalimantan Barat,2023,Q3,2023Q3,F,Konstruksi,3889.16
ADHK,Kalimantan Barat,2023,Q3,2023Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6000.03
ADHK,Kalimantan Barat,2023,Q3,2023Q3,H,Transportasi dan Pergudangan,1530.61
ADHK,Kalimantan Barat,2023,Q3,2023Q3,I,Penyediaan Akomodasi dan Makan Minum,877.08
ADHK,Kalimantan Barat,2023,Q3,2023Q3,J,Informasi dan Komunikasi,2450.12
ADHK,Kalimantan Barat,2023,Q3,2023Q3,K,Jasa Keuangan dan Asuransi,1402.56
ADHK,Kalimantan Barat,2023,Q3,2023Q3,L,Real Estate,1125.51
ADHK,Kalimantan Barat,2023,Q3,2023Q3,MN,Jasa Perusahaan,199.29
ADHK,Kalimantan Barat,2023,Q3,2023Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1760.9
ADHK,Kalimantan Barat,2023,Q3,2023Q3,P,Jasa Pendidikan,1594.93
ADHK,Kalimantan Barat,2023,Q3,2023Q3,PDRB,Produk Domestik Regional Bruto,38929.57
ADHK,Kalimantan Barat,2023,Q3,2023Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,1159.25
ADHK,Kalimantan Barat,2023,Q3,2023Q3,RSTU,Jasa Lainnya,438.06
ADHK,Kalimantan Barat,2023,Q4,2023Q4,A,"Pertanian, Kehutanan dan Perikanan",9011.47
ADHK,Kalimantan Barat,2023,Q4,2023Q4,B,Pertambangan dan Penggalian,1713.21
ADHK,Kalimantan Barat,2023,Q4,2023Q4,C,Industri Pengolahan,6460.66
ADHK,Kalimantan Barat,2023,Q4,2023Q4,D,Pengadaan Listrik dan Gas,49.38
ADHK,Kalimantan Barat,2023,Q4,2023Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",65.61
ADHK,Kalimantan Barat,2023,Q4,2023Q4,F,Konstruksi,4488.56
ADHK,Kalimantan Barat,2023,Q4,2023Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5745.07
ADHK,Kalimantan Barat,2023,Q4,2023Q4,H,Transportasi dan Pergudangan,1438.97
ADHK,Kalimantan Barat,2023,Q4,2023Q4,I,Penyediaan Akomodasi dan Makan Minum,885.25
ADHK,Kalimantan Barat,2023,Q4,2023Q4,J,Informasi dan Komunikasi,2466.05
ADHK,Kalimantan Barat,2023,Q4,2023Q4,K,Jasa Keuangan dan Asuransi,1402.34
ADHK,Kalimantan Barat,2023,Q4,2023Q4,L,Real Estate,1121.57
ADHK,Kalimantan Barat,2023,Q4,2023Q4,MN,Jasa Perusahaan,200.19
ADHK,Kalimantan Barat,2023,Q4,2023Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1777.23
ADHK,Kalimantan Barat,2023,Q4,2023Q4,P,Jasa Pendidikan,1443.79
ADHK,Kalimantan Barat,2023,Q4,2023Q4,PDRB,Produk Domestik Regional Bruto,39874.87
ADHK,Kalimantan Barat,2023,Q4,2023Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,1164.12
ADHK,Kalimantan Barat,2023,Q4,2023Q4,RSTU,Jasa Lainnya,441.39
ADHK,Kalimantan Barat,2024,Q1,2024Q1,A,"Pertanian, Kehutanan dan Perikanan",9447.09
ADHK,Kalimantan Barat,2024,Q1,2024Q1,B,Pertambangan dan Penggalian,1658.51
ADHK,Kalimantan Barat,2024,Q1,2024Q1,C,Industri Pengolahan,6125.37
ADHK,Kalimantan Barat,2024,Q1,2024Q1,D,Pengadaan Listrik dan Gas,52.11
ADHK,Kalimantan Barat,2024,Q1,2024Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",64.85
ADHK,Kalimantan Barat,2024,Q1,2024Q1,F,Konstruksi,3929.73
ADHK,Kalimantan Barat,2024,Q1,2024Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5787.12
ADHK,Kalimantan Barat,2024,Q1,2024Q1,H,Transportasi dan Pergudangan,1381.41
ADHK,Kalimantan Barat,2024,Q1,2024Q1,I,Penyediaan Akomodasi dan Makan Minum,894.51
ADHK,Kalimantan Barat,2024,Q1,2024Q1,J,Informasi dan Komunikasi,2555.86
ADHK,Kalimantan Barat,2024,Q1,2024Q1,K,Jasa Keuangan dan Asuransi,1462.16
ADHK,Kalimantan Barat,2024,Q1,2024Q1,L,Real Estate,1197.28
ADHK,Kalimantan Barat,2024,Q1,2024Q1,MN,Jasa Perusahaan,182.87
ADHK,Kalimantan Barat,2024,Q1,2024Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1903.0
ADHK,Kalimantan Barat,2024,Q1,2024Q1,P,Jasa Pendidikan,1469.5
ADHK,Kalimantan Barat,2024,Q1,2024Q1,PDRB,Produk Domestik Regional Bruto,39670.92
ADHK,Kalimantan Barat,2024,Q1,2024Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,1120.15
ADHK,Kalimantan Barat,2024,Q1,2024Q1,RSTU,Jasa Lainnya,439.4
ADHK,Kalimantan Barat,2024,Q2,2024Q2,A,"Pertanian, Kehutanan dan Perikanan",8624.91
ADHK,Kalimantan Barat,2024,Q2,2024Q2,B,Pertambangan dan Penggalian,1718.55
ADHK,Kalimantan Barat,2024,Q2,2024Q2,C,Industri Pengolahan,6204.78
ADHK,Kalimantan Barat,2024,Q2,2024Q2,D,Pengadaan Listrik dan Gas,52.92
ADHK,Kalimantan Barat,2024,Q2,2024Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",64.93
ADHK,Kalimantan Barat,2024,Q2,2024Q2,F,Konstruksi,4058.19
ADHK,Kalimantan Barat,2024,Q2,2024Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6333.73
ADHK,Kalimantan Barat,2024,Q2,2024Q2,H,Transportasi dan Pergudangan,1568.54
ADHK,Kalimantan Barat,2024,Q2,2024Q2,I,Penyediaan Akomodasi dan Makan Minum,904.54
ADHK,Kalimantan Barat,2024,Q2,2024Q2,J,Informasi dan Komunikasi,2585.25
ADHK,Kalimantan Barat,2024,Q2,2024Q2,K,Jasa Keuangan dan Asuransi,1472.98
ADHK,Kalimantan Barat,2024,Q2,2024Q2,L,Real Estate,1229.72
ADHK,Kalimantan Barat,2024,Q2,2024Q2,MN,Jasa Perusahaan,200.36
ADHK,Kalimantan Barat,2024,Q2,2024Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1995.3
ADHK,Kalimantan Barat,2024,Q2,2024Q2,P,Jasa Pendidikan,1634.68
ADHK,Kalimantan Barat,2024,Q2,2024Q2,PDRB,Produk Domestik Regional Bruto,40214.06
ADHK,Kalimantan Barat,2024,Q2,2024Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,1118.78
ADHK,Kalimantan Barat,2024,Q2,2024Q2,RSTU,Jasa Lainnya,445.91
ADHK,Kalimantan Barat,2024,Q3,2024Q3,A,"Pertanian, Kehutanan dan Perikanan",8904.08
ADHK,Kalimantan Barat,2024,Q3,2024Q3,B,Pertambangan dan Penggalian,1792.1
ADHK,Kalimantan Barat,2024,Q3,2024Q3,C,Industri Pengolahan,6245.72
ADHK,Kalimantan Barat,2024,Q3,2024Q3,D,Pengadaan Listrik dan Gas,53.36
ADHK,Kalimantan Barat,2024,Q3,2024Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",62.48
ADHK,Kalimantan Barat,2024,Q3,2024Q3,F,Konstruksi,4161.95
ADHK,Kalimantan Barat,2024,Q3,2024Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6339.83
ADHK,Kalimantan Barat,2024,Q3,2024Q3,H,Transportasi dan Pergudangan,1557.63
ADHK,Kalimantan Barat,2024,Q3,2024Q3,I,Penyediaan Akomodasi dan Makan Minum,914.95
ADHK,Kalimantan Barat,2024,Q3,2024Q3,J,Informasi dan Komunikasi,2607.22
ADHK,Kalimantan Barat,2024,Q3,2024Q3,K,Jasa Keuangan dan Asuransi,1503.15
ADHK,Kalimantan Barat,2024,Q3,2024Q3,L,Real Estate,1231.57
ADHK,Kalimantan Barat,2024,Q3,2024Q3,MN,Jasa Perusahaan,210.03
ADHK,Kalimantan Barat,2024,Q3,2024Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1885.91
ADHK,Kalimantan Barat,2024,Q3,2024Q3,P,Jasa Pendidikan,1695.53
ADHK,Kalimantan Barat,2024,Q3,2024Q3,PDRB,Produk Domestik Regional Bruto,40827.23
ADHK,Kalimantan Barat,2024,Q3,2024Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,1213.32
ADHK,Kalimantan Barat,2024,Q3,2024Q3,RSTU,Jasa Lainnya,448.4
ADHK,Kalimantan Barat,2024,Q4,2024Q4,A,"Pertanian, Kehutanan dan Perikanan",9174.65
ADHK,Kalimantan Barat,2024,Q4,2024Q4,B,Pertambangan dan Penggalian,1998.62
ADHK,Kalimantan Barat,2024,Q4,2024Q4,C,Industri Pengolahan,6458.73
ADHK,Kalimantan Barat,2024,Q4,2024Q4,D,Pengadaan Listrik dan Gas,52.62
ADHK,Kalimantan Barat,2024,Q4,2024Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",65.72
ADHK,Kalimantan Barat,2024,Q4,2024Q4,F,Konstruksi,4516.62
ADHK,Kalimantan Barat,2024,Q4,2024Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6349.38
ADHK,Kalimantan Barat,2024,Q4,2024Q4,H,Transportasi dan Pergudangan,1559.5
ADHK,Kalimantan Barat,2024,Q4,2024Q4,I,Penyediaan Akomodasi dan Makan Minum,916.47
ADHK,Kalimantan Barat,2024,Q4,2024Q4,J,Informasi dan Komunikasi,2652.85
ADHK,Kalimantan Barat,2024,Q4,2024Q4,K,Jasa Keuangan dan Asuransi,1435.5
ADHK,Kalimantan Barat,2024,Q4,2024Q4,L,Real Estate,1232.92
ADHK,Kalimantan Barat,2024,Q4,2024Q4,MN,Jasa Perusahaan,215.41
ADHK,Kalimantan Barat,2024,Q4,2024Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1913.22
ADHK,Kalimantan Barat,2024,Q4,2024Q4,P,Jasa Pendidikan,1648.56
ADHK,Kalimantan Barat,2024,Q4,2024Q4,PDRB,Produk Domestik Regional Bruto,41862.26
ADHK,Kalimantan Barat,2024,Q4,2024Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,1190.75
ADHK,Kalimantan Barat,2024,Q4,2024Q4,RSTU,Jasa Lainnya,480.74
ADHK,Kalimantan Barat,2025,Q1,2025Q1,A,"Pertanian, Kehutanan dan Perikanan",9755.91
ADHK,Kalimantan Barat,2025,Q1,2025Q1,B,Pertambangan dan Penggalian,1906.36
ADHK,Kalimantan Barat,2025,Q1,2025Q1,C,Industri Pengolahan,6326.2
ADHK,Kalimantan Barat,2025,Q1,2025Q1,D,Pengadaan Listrik dan Gas,53.77
ADHK,Kalimantan Barat,2025,Q1,2025Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",65.37
ADHK,Kalimantan Barat,2025,Q1,2025Q1,F,Konstruksi,4136.73
ADHK,Kalimantan Barat,2025,Q1,2025Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6209.2
ADHK,Kalimantan Barat,2025,Q1,2025Q1,H,Transportasi dan Pergudangan,1529.78
ADHK,Kalimantan Barat,2025,Q1,2025Q1,I,Penyediaan Akomodasi dan Makan Minum,917.49
ADHK,Kalimantan Barat,2025,Q1,2025Q1,J,Informasi dan Komunikasi,2724.74
ADHK,Kalimantan Barat,2025,Q1,2025Q1,K,Jasa Keuangan dan Asuransi,1491.56
ADHK,Kalimantan Barat,2025,Q1,2025Q1,L,Real Estate,1239.33
ADHK,Kalimantan Barat,2025,Q1,2025Q1,MN,Jasa Perusahaan,200.35
ADHK,Kalimantan Barat,2025,Q1,2025Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1906.45
ADHK,Kalimantan Barat,2025,Q1,2025Q1,P,Jasa Pendidikan,1519.65
ADHK,Kalimantan Barat,2025,Q1,2025Q1,PDRB,Produk Domestik Regional Bruto,41654.68
ADHK,Kalimantan Barat,2025,Q1,2025Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,1188.26
ADHK,Kalimantan Barat,2025,Q1,2025Q1,RSTU,Jasa Lainnya,483.53
ADHK,Kalimantan Barat,2025,Q2,2025Q2,A,"Pertanian, Kehutanan dan Perikanan",8855.48
ADHK,Kalimantan Barat,2025,Q2,2025Q2,B,Pertambangan dan Penggalian,2392.99
ADHK,Kalimantan Barat,2025,Q2,2025Q2,C,Industri Pengolahan,6409.33
ADHK,Kalimantan Barat,2025,Q2,2025Q2,D,Pengadaan Listrik dan Gas,54.45
ADHK,Kalimantan Barat,2025,Q2,2025Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",65.59
