price_basis,provinsi,year,quarter,period,sector_code,sector_name,value_billion_idr
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5448.57
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,H,Transportasi dan Pergudangan,2055.9
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,I,Penyediaan Akomodasi dan Makan Minum,214.43
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,J,Informasi dan Komunikasi,749.04
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,K,Jasa Keuangan dan Asuransi,1038.52
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,L,Real Estate,499.62
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,MN,Jasa Perusahaan,95.51
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2071.56
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,P,Jasa Pendidikan,2049.66
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,PDRB,Produk Domestik Regional Bruto,44494.78
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,380.49
ADHB,Sulawesi Tenggara,2024,Q1,2024Q1,RSTU,Jasa Lainnya,457.72
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,A,"Pertanian, Kehutanan dan Perikanan",11162.19
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,B,Pertambangan dan Penggalian,9636.63
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,C,Industri Pengolahan,4178.12
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,D,Pengadaan Listrik dan Gas,17.55
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",63.14
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,F,Konstruksi,5073.59
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5825.42
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,H,Transportasi dan Pergudangan,2180.64
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,I,Penyediaan Akomodasi dan Makan Minum,227.59
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,J,Informasi dan Komunikasi,747.37
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,K,Jasa Keuangan dan Asuransi,1080.06
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,L,Real Estate,518.65
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,MN,Jasa Perusahaan,97.97
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2426.03
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,P,Jasa Pendidikan,2071.69
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,PDRB,Produk Domestik Regional Bruto,46218.14
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,415.27
ADHB,Sulawesi Tenggara,2024,Q2,2024Q2,RSTU,Jasa Lainnya,496.24
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,A,"Pertanian, Kehutanan dan Perikanan",10806.42
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,B,Pertambangan dan Penggalian,10368.27
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,C,Industri Pengolahan,4186.98
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,D,Pengadaan Listrik dan Gas,17.81
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",63.07
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,F,Konstruksi,6300.28
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6115.31
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,H,Transportasi dan Pergudangan,2159.54
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,I,Penyediaan Akomodasi dan Makan Minum,244.03
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,J,Informasi dan Komunikasi,746.63
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,K,Jasa Keuangan dan Asuransi,1061.85
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,L,Real Estate,530.33
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,MN,Jasa Perusahaan,95.16
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2196.23
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,P,Jasa Pendidikan,2115.64
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,PDRB,Produk Domestik Regional Bruto,47937.73
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,413.54
ADHB,Sulawesi Tenggara,2024,Q3,2024Q3,RSTU,Jasa Lainnya,516.6
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,A,"Pertanian, Kehutanan dan Perikanan",11962.15
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,B,Pertambangan dan Penggalian,10470.48
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,C,Industri Pengolahan,4979.79
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,D,Pengadaan Listrik dan Gas,18.65
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",67.77
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,F,Konstruksi,6868.51
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6343.93
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,H,Transportasi dan Pergudangan,2200.44
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,I,Penyediaan Akomodasi dan Makan Minum,259.36
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,J,Informasi dan Komunikasi,773.48
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,K,Jasa Keuangan dan Asuransi,1023.3
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,L,Real Estate,537.36
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,MN,Jasa Perusahaan,96.71
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2217.7
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,P,Jasa Pendidikan,2032.07
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,PDRB,Produk Domestik Regional Bruto,50831.1
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,388.09
ADHB,Sulawesi Tenggara,2024,Q4,2024Q4,RSTU,Jasa Lainnya,591.31
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,A,"Pertanian, Kehutanan dan Perikanan",11392.49
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,B,Pertambangan dan Penggalian,10223.78
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,C,Industri Pengolahan,5162.31
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,D,Pengadaan Listrik dan Gas,18.77
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",68.67
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,F,Konstruksi,4803.25
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5991.57
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,H,Transportasi dan Pergudangan,2173.94
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,I,Penyediaan Akomodasi dan Makan Minum,246.51
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,J,Informasi dan Komunikasi,792.08
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,K,Jasa Keuangan dan Asuransi,1077.49
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,L,Real Estate,531.93
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,MN,Jasa Perusahaan,96.48
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2197.34
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,P,Jasa Pendidikan,2139.06
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,PDRB,Produk Domestik Regional Bruto,47801.16
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,389.92
ADHB,Sulawesi Tenggara,2025,Q1,2025Q1,RSTU,Jasa Lainnya,495.56
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,A,"Pertanian, Kehutanan dan Perikanan",12240.13
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,B,Pertambangan dan Penggalian,10351.9
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,C,Industri Pengolahan,5078.26
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,D,Pengadaan Listrik dan Gas,18.36
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",69.55
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,F,Konstruksi,5286.39
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6309.46
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,H,Transportasi dan Pergudangan,2228.55
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,I,Penyediaan Akomodasi dan Makan Minum,261.05
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,J,Informasi dan Komunikasi,784.46
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,K,Jasa Keuangan dan Asuransi,1099.92
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,L,Real Estate,541.65
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,MN,Jasa Perusahaan,97.05
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2228.96
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,P,Jasa Pendidikan,2251.96
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,PDRB,Produk Domestik Regional Bruto,49819.09
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,424.7
ADHB,Sulawesi Tenggara,2025,Q2,2025Q2,RSTU,Jasa Lainnya,546.75
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,A,"Pertanian, Kehutanan dan Perikanan",11869.03
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,B,Pertambangan dan Penggalian,10458.59
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,C,Industri Pengolahan,5363.51
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,D,Pengadaan Listrik dan Gas,18.85
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",66.13
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,F,Konstruksi,6506.26
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6765.31
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,H,Transportasi dan Pergudangan,2252.16
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,I,Penyediaan Akomodasi dan Makan Minum,289.75
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,J,Informasi dan Komunikasi,794.33
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,K,Jasa Keuangan dan Asuransi,1151.85
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,L,Real Estate,549.75
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,MN,Jasa Perusahaan,97.64
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2162.93
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,P,Jasa Pendidikan,2331.29
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,PDRB,Produk Domestik Regional Bruto,51678.78
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,430.96
ADHB,Sulawesi Tenggara,2025,Q3,2025Q3,RSTU,Jasa Lainnya,570.43
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,A,"Pertanian, Kehutanan dan Perikanan",13099.47
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,B,Pertambangan dan Penggalian,10853.39
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,C,Industri Pengolahan,5502.57
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,D,Pengadaan Listrik dan Gas,19.1
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",69.78
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,F,Konstruksi,7315.91
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",7082.86
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,H,Transportasi dan Pergudangan,2325.53
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,I,Penyediaan Akomodasi dan Makan Minum,306.7
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,J,Informasi dan Komunikasi,875.84
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,K,Jasa Keuangan dan Asuransi,1243.15
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,L,Real Estate,572.76
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,MN,Jasa Perusahaan,105.84
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2289.42
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,P,Jasa Pendidikan,2280.01
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,PDRB,Produk Domestik Regional Bruto,55034.54
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,434.62
ADHB,Sulawesi Tenggara,2025,Q4,2025Q4,RSTU,Jasa Lainnya,657.6
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,A,"Pertanian, Kehutanan dan Perikanan",12265.95
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,B,Pertambangan dan Penggalian,10574.75
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,C,Industri Pengolahan,5946.45
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,D,Pengadaan Listrik dan Gas,20.06
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",75.06
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,F,Konstruksi,5716.41
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",6854.34
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,H,Transportasi dan Pergudangan,2381.33
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,I,Penyediaan Akomodasi dan Makan Minum,285.35
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,J,Informasi dan Komunikasi,876.05
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,K,Jasa Keuangan dan Asuransi,1246.06
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,L,Real Estate,568.91
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,MN,Jasa Perusahaan,102.52
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2337.67
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,P,Jasa Pendidikan,2323.77
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,PDRB,Produk Domestik Regional Bruto,52554.8
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,419.61
ADHB,Sulawesi Tenggara,2026,Q1,2026Q1,RSTU,Jasa Lainnya,560.51
ADHB,Sulawesi Utara,2020,Q1,2020Q1,A,"Pertanian, Kehutanan dan Perikanan",6765.87
ADHB,Sulawesi Utara,2020,Q1,2020Q1,B,Pertambangan dan Penggalian,1703.85
ADHB,Sulawesi Utara,2020,Q1,2020Q1,C,Industri Pengolahan,2990.72
ADHB,Sulawesi Utara,2020,Q1,2020Q1,D,Pengadaan Listrik dan Gas,30.61
ADHB,Sulawesi Utara,2020,Q1,2020Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",38.43
ADHB,Sulawesi Utara,2020,Q1,2020Q1,F,Konstruksi,3493.3
ADHB,Sulawesi Utara,2020,Q1,2020Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4234.99
ADHB,Sulawesi Utara,2020,Q1,2020Q1,H,Transportasi dan Pergudangan,3204.52
ADHB,Sulawesi Utara,2020,Q1,2020Q1,I,Penyediaan Akomodasi dan Makan Minum,544.75
ADHB,Sulawesi Utara,2020,Q1,2020Q1,J,Informasi dan Komunikasi,1434.28
ADHB,Sulawesi Utara,2020,Q1,2020Q1,K,Jasa Keuangan dan Asuransi,1252.63
ADHB,Sulawesi Utara,2020,Q1,2020Q1,L,Real Estate,1100.3
ADHB,Sulawesi Utara,2020,Q1,2020Q1,MN,Jasa Perusahaan,29.82
ADHB,Sulawesi Utara,2020,Q1,2020Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2256.52
ADHB,Sulawesi Utara,2020,Q1,2020Q1,P,Jasa Pendidikan,928.26
ADHB,Sulawesi Utara,2020,Q1,2020Q1,PDRB,Produk Domestik Regional Bruto,31802.5
ADHB,Sulawesi Utara,2020,Q1,2020Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,1271.37
ADHB,Sulawesi Utara,2020,Q1,2020Q1,RSTU,Jasa Lainnya,522.28
ADHB,Sulawesi Utara,2020,Q2,2020Q2,A,"Pertanian, Kehutanan dan Perikanan",6793.68
ADHB,Sulawesi Utara,2020,Q2,2020Q2,B,Pertambangan dan Penggalian,1663.61
ADHB,Sulawesi Utara,2020,Q2,2020Q2,C,Industri Pengolahan,2993.48
ADHB,Sulawesi Utara,2020,Q2,2020Q2,D,Pengadaan Listrik dan Gas,32.85
ADHB,Sulawesi Utara,2020,Q2,2020Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",39.56
ADHB,Sulawesi Utara,2020,Q2,2020Q2,F,Konstruksi,3309.88
ADHB,Sulawesi Utara,2020,Q2,2020Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4220.41
ADHB,Sulawesi Utara,2020,Q2,2020Q2,H,Transportasi dan Pergudangan,2375.71
ADHB,Sulawesi Utara,2020,Q2,2020Q2,I,Penyediaan Akomodasi dan Makan Minum,339.4
ADHB,Sulawesi Utara,2020,Q2,2020Q2,J,Informasi dan Komunikasi,1441.71
ADHB,Sulawesi Utara,2020,Q2,2020Q2,K,Jasa Keuangan dan Asuransi,1231.94
ADHB,Sulawesi Utara,2020,Q2,2020Q2,L,Real Estate,1091.87
ADHB,Sulawesi Utara,2020,Q2,2020Q2,MN,Jasa Perusahaan,28.81
ADHB,Sulawesi Utara,2020,Q2,2020Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2542.19
ADHB,Sulawesi Utara,2020,Q2,2020Q2,P,Jasa Pendidikan,982.17
ADHB,Sulawesi Utara,2020,Q2,2020Q2,PDRB,Produk Domestik Regional Bruto,30827.64
ADHB,Sulawesi Utara,2020,Q2,2020Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,1236.77
ADHB,Sulawesi Utara,2020,Q2,2020Q2,RSTU,Jasa Lainnya,503.62
ADHB,Sulawesi Utara,2020,Q3,2020Q3,A,"Pertanian, Kehutanan dan Perikanan",7206.92
ADHB,Sulawesi Utara,2020,Q3,2020Q3,B,Pertambangan dan Penggalian,1836.34
ADHB,Sulawesi Utara,2020,Q3,2020Q3,C,Industri Pengolahan,3080.2
ADHB,Sulawesi Utara,2020,Q3,2020Q3,D,Pengadaan Listrik dan Gas,34.83
ADHB,Sulawesi Utara,2020,Q3,2020Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",39.64
ADHB,Sulawesi Utara,2020,Q3,2020Q3,F,Konstruksi,3839.62
ADHB,Sulawesi Utara,2020,Q3,2020Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4305.89
ADHB,Sulawesi Utara,2020,Q3,2020Q3,H,Transportasi dan Pergudangan,3060.66
ADHB,Sulawesi Utara,2020,Q3,2020Q3,I,Penyediaan Akomodasi dan Makan Minum,452.28
ADHB,Sulawesi Utara,2020,Q3,2020Q3,J,Informasi dan Komunikasi,1397.62
ADHB,Sulawesi Utara,2020,Q3,2020Q3,K,Jasa Keuangan dan Asuransi,1299.32
ADHB,Sulawesi Utara,2020,Q3,2020Q3,L,Real Estate,1174.44
ADHB,Sulawesi Utara,2020,Q3,2020Q3,MN,Jasa Perusahaan,33.9
ADHB,Sulawesi Utara,2020,Q3,2020Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2579.16
ADHB,Sulawesi Utara,2020,Q3,2020Q3,P,Jasa Pendidikan,1048.91
ADHB,Sulawesi Utara,2020,Q3,2020Q3,PDRB,Produk Domestik Regional Bruto,33302.3
ADHB,Sulawesi Utara,2020,Q3,2020Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,1340.63
ADHB,Sulawesi Utara,2020,Q3,2020Q3,RSTU,Jasa Lainnya,571.93
ADHB,Sulawesi Utara,2020,Q4,2020Q4,A,"Pertanian, Kehutanan dan Perikanan",7682.37
ADHB,Sulawesi Utara,2020,Q4,2020Q4,B,Pertambangan dan Penggalian,1955.0
ADHB,Sulawesi Utara,2020,Q4,2020Q4,C,Industri Pengolahan,3559.95
ADHB,Sulawesi Utara,2020,Q4,2020Q4,D,Pengadaan Listrik dan Gas,35.28
ADHB,Sulawesi Utara,2020,Q4,2020Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",39.85
ADHB,Sulawesi Utara,2020,Q4,2020Q4,F,Konstruksi,4334.95
ADHB,Sulawesi Utara,2020,Q4,2020Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4490.63
ADHB,Sulawesi Utara,2020,Q4,2020Q4,H,Transportasi dan Pergudangan,3769.13
ADHB,Sulawesi Utara,2020,Q4,2020Q4,I,Penyediaan Akomodasi dan Makan Minum,645.54
ADHB,Sulawesi Utara,2020,Q4,2020Q4,J,Informasi dan Komunikasi,1463.62
ADHB,Sulawesi Utara,2020,Q4,2020Q4,K,Jasa Keuangan dan Asuransi,1410.45
ADHB,Sulawesi Utara,2020,Q4,2020Q4,L,Real Estate,1122.53
ADHB,Sulawesi Utara,2020,Q4,2020Q4,MN,Jasa Perusahaan,37.49
ADHB,Sulawesi Utara,2020,Q4,2020Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2537.67
ADHB,Sulawesi Utara,2020,Q4,2020Q4,P,Jasa Pendidikan,1057.63
ADHB,Sulawesi Utara,2020,Q4,2020Q4,PDRB,Produk Domestik Regional Bruto,36297.62
ADHB,Sulawesi Utara,2020,Q4,2020Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,1475.94
ADHB,Sulawesi Utara,2020,Q4,2020Q4,RSTU,Jasa Lainnya,679.6
ADHB,Sulawesi Utara,2021,Q1,2021Q1,A,"Pertanian, Kehutanan dan Perikanan",7039.57
ADHB,Sulawesi Utara,2021,Q1,2021Q1,B,Pertambangan dan Penggalian,1919.95
ADHB,Sulawesi Utara,2021,Q1,2021Q1,C,Industri Pengolahan,3618.08
ADHB,Sulawesi Utara,2021,Q1,2021Q1,D,Pengadaan Listrik dan Gas,34.8
ADHB,Sulawesi Utara,2021,Q1,2021Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",41.13
ADHB,Sulawesi Utara,2021,Q1,2021Q1,F,Konstruksi,3932.95
ADHB,Sulawesi Utara,2021,Q1,2021Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4356.78
ADHB,Sulawesi Utara,2021,Q1,2021Q1,H,Transportasi dan Pergudangan,2907.66
ADHB,Sulawesi Utara,2021,Q1,2021Q1,I,Penyediaan Akomodasi dan Makan Minum,557.72
ADHB,Sulawesi Utara,2021,Q1,2021Q1,J,Informasi dan Komunikasi,1360.52
ADHB,Sulawesi Utara,2021,Q1,2021Q1,K,Jasa Keuangan dan Asuransi,1353.84
ADHB,Sulawesi Utara,2021,Q1,2021Q1,L,Real Estate,1041.0
ADHB,Sulawesi Utara,2021,Q1,2021Q1,MN,Jasa Perusahaan,32.11
ADHB,Sulawesi Utara,2021,Q1,2021Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2361.69
ADHB,Sulawesi Utara,2021,Q1,2021Q1,P,Jasa Pendidikan,947.59
ADHB,Sulawesi Utara,2021,Q1,2021Q1,PDRB,Produk Domestik Regional Bruto,33386.18
ADHB,Sulawesi Utara,2021,Q1,2021Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,1329.17
ADHB,Sulawesi Utara,2021,Q1,2021Q1,RSTU,Jasa Lainnya,551.63
ADHB,Sulawesi Utara,2021,Q2,2021Q2,A,"Pertanian, Kehutanan dan Perikanan",7248.14
ADHB,Sulawesi Utara,2021,Q2,2021Q2,B,Pertambangan dan Penggalian,1865.99
ADHB,Sulawesi Utara,2021,Q2,2021Q2,C,Industri Pengolahan,3445.93
ADHB,Sulawesi Utara,2021,Q2,2021Q2,D,Pengadaan Listrik dan Gas,33.43
ADHB,Sulawesi Utara,2021,Q2,2021Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",40.8
ADHB,Sulawesi Utara,2021,Q2,2021Q2,F,Konstruksi,4091.35
ADHB,Sulawesi Utara,2021,Q2,2021Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4598.54
ADHB,Sulawesi Utara,2021,Q2,2021Q2,H,Transportasi dan Pergudangan,3006.01
ADHB,Sulawesi Utara,2021,Q2,2021Q2,I,Penyediaan Akomodasi dan Makan Minum,577.07
ADHB,Sulawesi Utara,2021,Q2,2021Q2,J,Informasi dan Komunikasi,1457.77
ADHB,Sulawesi Utara,2021,Q2,2021Q2,K,Jasa Keuangan dan Asuransi,1416.28
ADHB,Sulawesi Utara,2021,Q2,2021Q2,L,Real Estate,1101.54
ADHB,Sulawesi Utara,2021,Q2,2021Q2,MN,Jasa Perusahaan,32.9
